Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
77,5148.3882,3.16e+15,1.0,0.0,1054.5621761286309,1275.8939715531465,1.91e+05,498927.65911102504,15172.948050408719,0.0,2.4701336845940607e-06,0.7338086749851456,0.6645214796906028,0.6392680483754252,0.28733265559568566,0.288340928927031,1.4433438708459791,0.0,1683.0,1235.0,
78,5221.1555,3.17e+15,1.0,0.0,1054.667517107428,1323.9973995568462,1.91e+05,506276.9162621594,15239.898509735915,0.0,2.431300314073702e-06,0.7338086749851456,0.6626846560163085,0.6451602822744185,0.28773364541170254,0.2882896685829231,1.4481106116436224,0.0,1683.0,1235.0,
79,5294.4988,3.17e+15,1.0,0.0,1054.667517107428,1323.9973995568462,1.91e+05,506276.9162621594,15239.898509735915,0.0,2.431300314073702e-06,0.7338086749851456,0.6626846560163085,0.6451602822744185,0.28773364541170254,0.2882896685829231,1.4481106116436224,0.0,1683.0,1235.0,
80,5366.4336,3.18e+15,1.0,0.0,1055.4203278366178,1349.9021557161004,1.91e+05,512591.45402496145,15103.366118163041,0.0,2.4179140945933003e-06,0.7338086749851456,0.6604157579420757,0.6491461394410578,0.2888948581605263,0.2884905983102207,1.4541262386405573,0.0,1683.0,1235.0,
81,5445.3771,3.18e+15,1.0,0.0,1057.5042356954377,1263.7245547959196,1.91e+05,502864.46252318023,14768.780620262443,0.0,2.408975786153477e-06,0.7338086749851456,0.6626009916531688,0.6392068205883465,0.2891447686670742,0.2912022006667231,1.4477348579637024,0.0,1683.0,1235.0,
82,5517.9932,3.24e+15,1.0,0.0,1061.530737615024,1250.2423217419232,1.91e+05,507685.3281477565,14072.414502699798,0.0,2.367016246260091e-06,0.7338086749851456,0.6623741878762255,0.6398232903097709,0.2905936855393265,0.2962328122620897,1.4515301601146433,0.0,1683.0,1235.0,
83,5593.7803,3.23e+15,1.0,0.0,1062.002451533548,1237.4270720042766,1.91e+05,505954.85173744685,14075.578326933337,0.0,2.355210022090207e-06,0.7338086749851456,0.661725437927583,0.6374776990946072,0.2910510107492967,0.2964362850526698,1.4505670136986817,0.0,1683.0,1235.0,
84,5670.5282,3.30e+15,1.0,0.0,1067.2839027588343,1238.1344769549191,1.90e+05,520784.3744248101,13321.398357525431,0.0,2.3210774204151304e-06,0.7338086749851456,0.6566130165683335,0.6436790427377868,0.2944447551142058,0.30160056978123617,1.466899052962631,0.0,1683.0,1235.0,
85,5746.1690,3.30e+15,1.0,0.0,1067.2839027588343,1238.1344769549191,1.90e+05,520784.3744248101,13321.398357525431,0.0,2.3210774204151304e-06,0.7338086749851456,0.6566130165683335,0.6436790427377868,0.2944447551142058,0.30160056978123617,1.466899052962631,0.0,1683.0,1235.0,
86,5819.8382,3.30e+15,1.0,0.0,1067.2839027588343,1238.1344769549191,1.90e+05,520784.3744248101,13321.398357525431,0.0,2.3210774204151304e-06,0.7338086749851456,0.6566130165683335,0.6436790427377868,0.2944447551142058,0.30160056978123617,1.466899052962631,0.0,1683.0,1235.0,
87,5900.1683,3.31e+15,1.0,0.0,1070.123389262449,1102.890710348273,1.91e+05,503491.809678228,13010.833585043378,0.0,2.3000249062964843e-06,0.7338086749851456,0.6625356988180607,0.6284452432135927,0.29373065169807094,0.3060306898384641,1.453506144252567,0.0,1683.0,1235.0,
88,5971.7155,3.30e+15,1.0,0.0,1069.8852276912116,1119.0554461737288,1.90e+05,505370.82982151624,13006.779789006812,0.0,2.299401012429754e-06,0.7338086749851456,0.6616319875757402,0.6298059756998987,0.2939292142125298,0.30561010837871105,1.4548258052200387,0.0,1683.0,1235.0,
