s,m,,1/s,W/m2/K,C,C
Time,"Wall thickness","mpua","mlrpua","Front HTC","Front T","Back T"
 6.1300000E+002, 6.6792797E-003, 6.8130958E-001, 7.9396833E-004, 1.5000000E+001, 4.1476480E+002, 3.4681561E+002
 6.1400000E+002, 6.6761104E-003, 6.8051779E-001, 7.9181220E-004, 1.5000000E+001, 4.1487650E+002, 3.4696371E+002
 6.1500000E+002, 6.6729509E-003, 6.7972815E-001, 7.8965223E-004, 1.5000000E+001, 4.1498633E+002, 3.4711243E+002
 6.1600000E+002, 6.6698012E-003, 6.7894065E-001, 7.8749034E-004, 1.5000000E+001, 4.1509836E+002, 3.4726166E+002
 6.1700000E+002, 6.6666612E-003, 6.7815530E-001, 7.8532420E-004, 1.5000000E+001, 4.1521011E+002, 3.4741144E+002
 6.1800000E+002, 6.6635306E-003, 6.7737216E-001, 7.8315375E-004, 1.5000000E+001, 4.1532019E+002, 3.4756183E+002
 6.1900000E+002, 6.6604102E-003, 6.7659116E-001, 7.8098185E-004, 1.5000000E+001, 4.1543231E+002, 3.4771274E+002
 6.2000000E+002, 6.6572996E-003, 6.7581236E-001, 7.7880424E-004, 1.5000000E+001, 4.1554416E+002, 3.4786432E+002
 6.2100000E+002, 6.6541987E-003, 6.7503577E-001, 7.7662512E-004, 1.5000000E+001, 4.1565472E+002, 3.4801651E+002
 6.2200000E+002, 6.6511077E-003, 6.7426133E-001, 7.7443843E-004, 1.5000000E+001, 4.1576553E+002, 3.4816925E+002
 6.2300000E+002, 6.6480264E-003, 6.7348903E-001, 7.7225047E-004, 1.5000000E+001, 4.1587784E+002, 3.4832269E+002
 6.2400000E+002, 6.6449549E-003, 6.7271900E-001, 7.7005691E-004, 1.5000000E+001, 4.1598822E+002, 3.4847678E+002
 6.2500000E+002, 6.6418936E-003, 6.7195117E-001, 7.6785730E-004, 1.5000000E+001, 4.1609946E+002, 3.4863153E+002
 6.2600000E+002, 6.6388422E-003, 6.7118549E-001, 7.6565589E-004, 1.5000000E+001, 4.1621173E+002, 3.4878693E+002
 6.2700000E+002, 6.6358005E-003, 6.7042202E-001, 7.6344825E-004, 1.5000000E+001, 4.1632309E+002, 3.4894293E+002
 6.2800000E+002, 6.6327690E-003, 6.6966081E-001, 7.6123833E-004, 1.5000000E+001, 4.1643378E+002, 3.4909964E+002
 6.2900000E+002, 6.6297473E-003, 6.6890180E-001, 7.5902144E-004, 1.5000000E+001, 4.1654471E+002, 3.4925708E+002
 6.3000000E+002, 6.6267354E-003, 6.6814500E-001, 7.5679930E-004, 1.5000000E+001, 4.1665692E+002, 3.4941522E+002
 6.3100000E+002, 6.6237343E-003, 6.6739041E-001, 7.5457082E-004, 1.5000000E+001, 4.1676749E+002, 3.4957407E+002
 6.3200000E+002, 6.6207424E-003, 6.6663808E-001, 7.5233914E-004, 1.5000000E+001, 4.1687848E+002, 3.4973358E+002
 6.3300000E+002, 6.6177612E-003, 6.6588795E-001, 7.5009995E-004, 1.5000000E+001, 4.1699060E+002, 3.4989386E+002
 6.3400000E+002, 6.6147898E-003, 6.6514009E-001, 7.4785756E-004, 1.5000000E+001, 4.1710114E+002, 3.5005487E+002
 6.3500000E+002, 6.6118287E-003, 6.6439450E-001, 7.4560544E-004, 1.5000000E+001, 4.1721249E+002, 3.5021664E+002
 6.3600000E+002, 6.6088778E-003, 6.6365117E-001, 7.4335031E-004, 1.5000000E+001, 4.1732324E+002, 3.5037915E+002
 6.3700000E+002, 6.6059371E-003, 6.6291004E-001, 7.4108754E-004, 1.5000000E+001, 4.1743457E+002, 3.5054233E+002
 6.3800000E+002, 6.6030063E-003, 6.6217124E-001, 7.3881994E-004, 1.5000000E+001, 4.1754581E+002, 3.5070633E+002
 6.3900000E+002, 6.6000861E-003, 6.6143471E-001, 7.3654542E-004, 1.5000000E+001, 4.1765701E+002, 3.5087109E+002
 6.4000000E+002, 6.5971762E-003, 6.6070044E-001, 7.3426223E-004, 1.5000000E+001, 4.1776697E+002, 3.5103668E+002
 6.4100000E+002, 6.5942765E-003, 6.5996850E-001, 7.3197566E-004, 1.5000000E+001, 4.1787888E+002, 3.5120306E+002
 6.4200000E+002, 6.5913876E-003, 6.5923882E-001, 7.2967855E-004, 1.5000000E+001, 4.1799002E+002, 3.5137024E+002
 6.4300000E+002, 6.5885084E-003, 6.5851140E-001, 7.2737836E-004, 1.5000000E+001, 4.1809991E+002, 3.5153818E+002
 6.4400000E+002, 6.5856399E-003, 6.5778637E-001, 7.2506792E-004, 1.5000000E+001, 4.1821167E+002, 3.5170691E+002
 6.4500000E+002, 6.5827821E-003, 6.5706360E-001, 7.2275428E-004, 1.5000000E+001, 4.1832303E+002, 3.5187653E+002
 6.4600000E+002, 6.5799346E-003, 6.5634316E-001, 7.2042865E-004, 1.5000000E+001, 4.1843433E+002, 3.5204697E+002
 6.4700000E+002, 6.5770973E-003, 6.5562505E-001, 7.1809883E-004, 1.5000000E+001, 4.1854413E+002, 3.5221823E+002
 6.4800000E+002, 6.5742712E-003, 6.5490931E-001, 7.1575854E-004, 1.5000000E+001, 4.1865616E+002, 3.5239035E+002
 6.4900000E+002, 6.5714554E-003, 6.5419590E-001, 7.1340974E-004, 1.5000000E+001, 4.1876718E+002, 3.5256335E+002
 6.5000000E+002, 6.5686502E-003, 6.5348482E-001, 7.1105437E-004, 1.5000000E+001, 4.1887708E+002, 3.5273721E+002
 6.5100000E+002, 6.5658558E-003, 6.5277618E-001, 7.0868869E-004, 1.5000000E+001, 4.1898920E+002, 3.5291193E+002
 6.5200000E+002, 6.5630716E-003, 6.5206981E-001, 7.0631615E-004, 1.5000000E+001, 4.1910034E+002, 3.5308752E+002
 6.5300000E+002, 6.5602986E-003, 6.5136588E-001, 7.0393441E-004, 1.5000000E+001, 4.1921066E+002, 3.5326401E+002
 6.5400000E+002, 6.5575363E-003, 6.5066433E-001, 7.0154550E-004, 1.5000000E+001, 4.1932150E+002, 3.5344141E+002
 6.5500000E+002, 6.5547852E-003, 6.4996523E-001, 6.9914677E-004, 1.5000000E+001, 4.1943344E+002, 3.5361969E+002
 6.5600000E+002, 6.5520448E-003, 6.4926845E-001, 6.9673988E-004, 1.5000000E+001, 4.1954370E+002, 3.5379892E+002
 6.5700000E+002, 6.5493151E-003, 6.4857417E-001, 6.9432333E-004, 1.5000000E+001, 4.1965463E+002, 3.5397903E+002
 6.5800000E+002, 6.5465965E-003, 6.4788222E-001, 6.9189654E-004, 1.5000000E+001, 4.1976666E+002, 3.5416016E+002
 6.5900000E+002, 6.5438887E-003, 6.4719278E-001, 6.8945996E-004, 1.5000000E+001, 4.1987708E+002, 3.5434213E+002
 6.6000000E+002, 6.5411921E-003, 6.4650577E-001, 6.8701431E-004, 1.5000000E+001, 4.1998859E+002, 3.5452509E+002
 6.6100000E+002, 6.5385066E-003, 6.4582121E-001, 6.8455870E-004, 1.5000000E+001, 4.2009943E+002, 3.5470905E+002
 6.6200000E+002, 6.5358323E-003, 6.4513910E-001, 6.8209361E-004, 1.5000000E+001, 4.2021155E+002, 3.5489395E+002
 6.6300000E+002, 6.5331687E-003, 6.4445949E-001, 6.7961821E-004, 1.5000000E+001, 4.2032217E+002, 3.5507986E+002
 6.6400000E+002, 6.5305168E-003, 6.4378238E-001, 6.7713222E-004, 1.5000000E+001, 4.2043353E+002, 3.5526675E+002
 6.6500000E+002, 6.5278760E-003, 6.4310771E-001, 6.7463616E-004, 1.5000000E+001, 4.2054453E+002, 3.5545465E+002
 6.6600000E+002, 6.5252469E-003, 6.4243561E-001, 6.7212642E-004, 1.5000000E+001, 4.2065579E+002, 3.5564359E+002
 6.6700000E+002, 6.5226289E-003, 6.4176601E-001, 6.6960650E-004, 1.5000000E+001, 4.2076703E+002, 3.5583353E+002
 6.6800000E+002, 6.5200222E-003, 6.4109892E-001, 6.6707615E-004, 1.5000000E+001, 4.2087857E+002, 3.5602451E+002
 6.6900000E+002, 6.5174270E-003, 6.4043438E-001, 6.6453428E-004, 1.5000000E+001, 4.2099011E+002, 3.5621655E+002
 6.7000000E+002, 6.5148436E-003, 6.3977242E-001, 6.6198187E-004, 1.5000000E+001, 4.2110159E+002, 3.5640964E+002
 6.7100000E+002, 6.5122712E-003, 6.3911301E-001, 6.5941672E-004, 1.5000000E+001, 4.2121378E+002, 3.5660379E+002
 6.7200000E+002, 6.5097110E-003, 6.3845617E-001, 6.5684086E-004, 1.5000000E+001, 4.2132434E+002, 3.5679901E+002
 6.7300000E+002, 6.5071625E-003, 6.3780189E-001, 6.5425230E-004, 1.5000000E+001, 4.2143683E+002, 3.5699533E+002
 6.7400000E+002, 6.5046251E-003, 6.3715023E-001, 6.5165322E-004, 1.5000000E+001, 4.2154895E+002, 3.5719272E+002
 6.7500000E+002, 6.5021003E-003, 6.3650119E-001, 6.4904062E-004, 1.5000000E+001, 4.2165967E+002, 3.5739127E+002
 6.7600000E+002, 6.4995866E-003, 6.3585478E-001, 6.4641703E-004, 1.5000000E+001, 4.2177231E+002, 3.5759088E+002
 6.7700000E+002, 6.4970851E-003, 6.3521099E-001, 6.4378203E-004, 1.5000000E+001, 4.2188470E+002, 3.5779172E+002
 6.7800000E+002, 6.4945957E-003, 6.3456988E-001, 6.4113096E-004, 1.5000000E+001, 4.2199609E+002, 3.5799362E+002
 6.7900000E+002, 6.4921179E-003, 6.3393140E-001, 6.3846976E-004, 1.5000000E+001, 4.2210782E+002, 3.5819678E+002
 6.8000000E+002, 6.4896527E-003, 6.3329560E-001, 6.3579250E-004, 1.5000000E+001, 4.2222122E+002, 3.5840103E+002
 6.8100000E+002, 6.4871991E-003, 6.3266253E-001, 6.3310470E-004, 1.5000000E+001, 4.2233365E+002, 3.5860654E+002
 6.8200000E+002, 6.4847581E-003, 6.3203210E-001, 6.3040009E-004, 1.5000000E+001, 4.2244501E+002, 3.5881317E+002
 6.8300000E+002, 6.4823288E-003, 6.3140440E-001, 6.2768470E-004, 1.5000000E+001, 4.2255832E+002, 3.5902103E+002
 6.8400000E+002, 6.4799124E-003, 6.3077945E-001, 6.2495260E-004, 1.5000000E+001, 4.2267093E+002, 3.5923013E+002
 6.8500000E+002, 6.4775082E-003, 6.3015729E-001, 6.2220806E-004, 1.5000000E+001, 4.2278320E+002, 3.5944043E+002
 6.8600000E+002, 6.4751161E-003, 6.2953782E-001, 6.1944727E-004, 1.5000000E+001, 4.2289572E+002, 3.5965201E+002
 6.8700000E+002, 6.4727366E-003, 6.2892115E-001, 6.1667379E-004, 1.5000000E+001, 4.2300946E+002, 3.5986481E+002
 6.8800000E+002, 6.4703696E-003, 6.2830728E-001, 6.1388384E-004, 1.5000000E+001, 4.2312183E+002, 3.6007889E+002
 6.8900000E+002, 6.4680157E-003, 6.2769616E-001, 6.1108114E-004, 1.5000000E+001, 4.2323474E+002, 3.6029428E+002
 6.9000000E+002, 6.4656739E-003, 6.2708789E-001, 6.0826086E-004, 1.5000000E+001, 4.2334888E+002, 3.6051093E+002
 6.9100000E+002, 6.4633451E-003, 6.2648249E-001, 6.0542743E-004, 1.5000000E+001, 4.2346167E+002, 3.6072888E+002
 6.9200000E+002, 6.4610289E-003, 6.2587994E-001, 6.0257548E-004, 1.5000000E+001, 4.2357538E+002, 3.6094815E+002
 6.9300000E+002, 6.4587258E-003, 6.2528020E-001, 5.9971062E-004, 1.5000000E+001, 4.2368872E+002, 3.6116873E+002
 6.9400000E+002, 6.4564357E-003, 6.2468338E-001, 5.9682829E-004, 1.5000000E+001, 4.2380276E+002, 3.6139075E+002
 6.9500000E+002, 6.4541586E-003, 6.2408942E-001, 5.9393095E-004, 1.5000000E+001, 4.2391684E+002, 3.6161401E+002
 6.9600000E+002, 6.4518945E-003, 6.2349844E-001, 5.9101585E-004, 1.5000000E+001, 4.2403067E+002, 3.6183875E+002
 6.9700000E+002, 6.4496435E-003, 6.2291032E-001, 5.8808556E-004, 1.5000000E+001, 4.2414508E+002, 3.6206488E+002
 6.9800000E+002, 6.4474056E-003, 6.2232518E-001, 5.8513758E-004, 1.5000000E+001, 4.2425949E+002, 3.6229239E+002
 6.9900000E+002, 6.4451811E-003, 6.2174302E-001, 5.8217294E-004, 1.5000000E+001, 4.2437421E+002, 3.6252130E+002
 7.0000000E+002, 6.4429701E-003, 6.2116385E-001, 5.7919143E-004, 1.5000000E+001, 4.2448782E+002, 3.6275165E+002
 7.0100000E+002, 6.4407727E-003, 6.2058765E-001, 5.7619193E-004, 1.5000000E+001, 4.2460345E+002, 3.6298349E+002
 7.0200000E+002, 6.4385883E-003, 6.2001449E-001, 5.7317701E-004, 1.5000000E+001, 4.2471869E+002, 3.6321671E+002
 7.0300000E+002, 6.4364178E-003, 6.1944431E-001, 5.7014299E-004, 1.5000000E+001, 4.2483276E+002, 3.6345148E+002
 7.0400000E+002, 6.4342609E-003, 6.1887723E-001, 5.6709169E-004, 1.5000000E+001, 4.2494894E+002, 3.6368771E+002
 7.0500000E+002, 6.4321174E-003, 6.1831319E-001, 5.6402158E-004, 1.5000000E+001, 4.2506482E+002, 3.6392551E+002
 7.0600000E+002, 6.4299880E-003, 6.1775231E-001, 5.6093273E-004, 1.5000000E+001, 4.2517987E+002, 3.6416476E+002
 7.0700000E+002, 6.4278725E-003, 6.1719447E-001, 5.5782648E-004, 1.5000000E+001, 4.2529544E+002, 3.6440558E+002
 7.0800000E+002, 6.4257709E-003, 6.1663973E-001, 5.5469974E-004, 1.5000000E+001, 4.2541260E+002, 3.6464801E+002
 7.0900000E+002, 6.4236834E-003, 6.1608821E-001, 5.5155525E-004, 1.5000000E+001, 4.2552902E+002, 3.6489197E+002
 7.1000000E+002, 6.4216102E-003, 6.1553979E-001, 5.4839108E-004, 1.5000000E+001, 4.2564468E+002, 3.6513751E+002
 7.1100000E+002, 6.4195506E-003, 6.1499459E-001, 5.4520724E-004, 1.5000000E+001, 4.2576218E+002, 3.6538474E+002
 7.1200000E+002, 6.4175059E-003, 6.1445260E-001, 5.4200494E-004, 1.5000000E+001, 4.2587903E+002, 3.6563348E+002
 7.1300000E+002, 6.4154752E-003, 6.1391383E-001, 5.3878262E-004, 1.5000000E+001, 4.2599579E+002, 3.6588397E+002
 7.1400000E+002, 6.4134588E-003, 6.1337829E-001, 5.3553988E-004, 1.5000000E+001, 4.2611282E+002, 3.6613596E+002
 7.1500000E+002, 6.4114574E-003, 6.1284602E-001, 5.3227693E-004, 1.5000000E+001, 4.2623132E+002, 3.6638965E+002
 7.1600000E+002, 6.4094705E-003, 6.1231703E-001, 5.2899297E-004, 1.5000000E+001, 4.2634866E+002, 3.6664508E+002
 7.1700000E+002, 6.4074979E-003, 6.1179131E-001, 5.2569108E-004, 1.5000000E+001, 4.2646646E+002, 3.6690219E+002
 7.1800000E+002, 6.4055403E-003, 6.1126894E-001, 5.2236579E-004, 1.5000000E+001, 4.2658554E+002, 3.6716101E+002
 7.1900000E+002, 6.4035971E-003, 6.1074990E-001, 5.1902141E-004, 1.5000000E+001, 4.2670337E+002, 3.6742163E+002
 7.2000000E+002, 6.4016692E-003, 6.1023426E-001, 5.1565579E-004, 1.5000000E+001, 4.2682187E+002, 3.6768396E+002
 7.2100000E+002, 6.3997563E-003, 6.0972202E-001, 5.1226834E-004, 1.5000000E+001, 4.2694189E+002, 3.6794803E+002
 7.2200000E+002, 6.3978587E-003, 6.0921317E-001, 5.0886138E-004, 1.5000000E+001, 4.2706042E+002, 3.6821393E+002
 7.2300000E+002, 6.3959761E-003, 6.0870773E-001, 5.0543080E-004, 1.5000000E+001, 4.2717990E+002, 3.6848163E+002
 7.2400000E+002, 6.3941088E-003, 6.0820574E-001, 5.0197949E-004, 1.5000000E+001, 4.2729953E+002, 3.6875113E+002
 7.2500000E+002, 6.3922564E-003, 6.0770720E-001, 4.9850525E-004, 1.5000000E+001, 4.2741971E+002, 3.6902252E+002
 7.2600000E+002, 6.3904198E-003, 6.0721225E-001, 4.9500976E-004, 1.5000000E+001, 4.2754001E+002, 3.6929572E+002
 7.2700000E+002, 6.3885986E-003, 6.0672075E-001, 4.9149239E-004, 1.5000000E+001, 4.2765967E+002, 3.6957080E+002
 7.2800000E+002, 6.3867932E-003, 6.0623276E-001, 4.8795185E-004, 1.5000000E+001, 4.2778131E+002, 3.6984778E+002
 7.2900000E+002, 6.3850032E-003, 6.0574836E-001, 4.8438934E-004, 1.5000000E+001, 4.2790271E+002, 3.7012665E+002
 7.3000000E+002, 6.3832290E-003, 6.0526758E-001, 4.8080366E-004, 1.5000000E+001, 4.2802319E+002, 3.7040744E+002
 7.3100000E+002, 6.3814707E-003, 6.0479039E-001, 4.7719432E-004, 1.5000000E+001, 4.2814575E+002, 3.7069019E+002
 7.3200000E+002, 6.3797287E-003, 6.0431683E-001, 4.7356298E-004, 1.5000000E+001, 4.2826807E+002, 3.7097485E+002
 7.3300000E+002, 6.3780025E-003, 6.0384691E-001, 4.6990847E-004, 1.5000000E+001, 4.2838980E+002, 3.7126147E+002
 7.3400000E+002, 6.3762921E-003, 6.0338068E-001, 4.6623050E-004, 1.5000000E+001, 4.2851230E+002, 3.7155011E+002
 7.3500000E+002, 6.3745980E-003, 6.0291815E-001, 4.6253050E-004, 1.5000000E+001, 4.2863614E+002, 3.7184085E+002
 7.3600000E+002, 6.3729202E-003, 6.0245937E-001, 4.5880562E-004, 1.5000000E+001, 4.2875861E+002, 3.7213354E+002
 7.3700000E+002, 6.3712592E-003, 6.0200429E-001, 4.5505757E-004, 1.5000000E+001, 4.2888226E+002, 3.7242825E+002
 7.3800000E+002, 6.3696140E-003, 6.0155302E-001, 4.5128673E-004, 1.5000000E+001, 4.2900708E+002, 3.7272507E+002
 7.3900000E+002, 6.3679856E-003, 6.0110551E-001, 4.4749238E-004, 1.5000000E+001, 4.2913058E+002, 3.7302393E+002
 7.4000000E+002, 6.3663740E-003, 6.0066181E-001, 4.4367349E-004, 1.5000000E+001, 4.2925516E+002, 3.7332492E+002
 7.4100000E+002, 6.3647791E-003, 6.0022199E-001, 4.3983085E-004, 1.5000000E+001, 4.2938107E+002, 3.7362796E+002
 7.4200000E+002, 6.3632010E-003, 5.9978604E-001, 4.3596557E-004, 1.5000000E+001, 4.2950592E+002, 3.7393317E+002
 7.4300000E+002, 6.3616396E-003, 5.9935397E-001, 4.3207497E-004, 1.5000000E+001, 4.2963156E+002, 3.7424060E+002
 7.4400000E+002, 6.3600950E-003, 5.9892583E-001, 4.2816164E-004, 1.5000000E+001, 4.2975848E+002, 3.7455008E+002
 7.4500000E+002, 6.3585676E-003, 5.9850156E-001, 4.2422430E-004, 1.5000000E+001, 4.2988419E+002, 3.7486166E+002
 7.4600000E+002, 6.3570570E-003, 5.9808129E-001, 4.2026406E-004, 1.5000000E+001, 4.3001083E+002, 3.7517557E+002
 7.4700000E+002, 6.3555641E-003, 5.9766501E-001, 4.1627896E-004, 1.5000000E+001, 4.3013834E+002, 3.7549170E+002
 7.4800000E+002, 6.3540884E-003, 5.9725279E-001, 4.1227072E-004, 1.5000000E+001, 4.3026596E+002, 3.7580997E+002
 7.4900000E+002, 6.3526295E-003, 5.9684455E-001, 4.0824010E-004, 1.5000000E+001, 4.3039417E+002, 3.7613049E+002
 7.5000000E+002, 6.3511888E-003, 5.9644032E-001, 4.0418314E-004, 1.5000000E+001, 4.3052158E+002, 3.7645319E+002
 7.5100000E+002, 6.3497652E-003, 5.9604025E-001, 4.0010375E-004, 1.5000000E+001, 4.3065109E+002, 3.7677826E+002
 7.5200000E+002, 6.3483589E-003, 5.9564424E-001, 3.9600220E-004, 1.5000000E+001, 4.3078058E+002, 3.7710562E+002
 7.5300000E+002, 6.3469708E-003, 5.9525234E-001, 3.9187621E-004, 1.5000000E+001, 4.3090933E+002, 3.7743515E+002
 7.5400000E+002, 6.3455999E-003, 5.9486461E-001, 3.8772775E-004, 1.5000000E+001, 4.3104010E+002, 3.7776700E+002
 7.5500000E+002, 6.3442471E-003, 5.9448105E-001, 3.8355714E-004, 1.5000000E+001, 4.3117068E+002, 3.7810110E+002
 7.5600000E+002, 6.3429121E-003, 5.9410173E-001, 3.7936334E-004, 1.5000000E+001, 4.3130063E+002, 3.7843765E+002
 7.5700000E+002, 6.3415947E-003, 5.9372658E-001, 3.7514730E-004, 1.5000000E+001, 4.3143289E+002, 3.7877655E+002
 7.5800000E+002, 6.3402955E-003, 5.9335566E-001, 3.7090963E-004, 1.5000000E+001, 4.3156406E+002, 3.7911780E+002
 7.5900000E+002, 6.3390145E-003, 5.9298903E-001, 3.6665078E-004, 1.5000000E+001, 4.3169611E+002, 3.7946127E+002
 7.6000000E+002, 6.3377516E-003, 5.9262663E-001, 3.6236938E-004, 1.5000000E+001, 4.3182959E+002, 3.7980710E+002
 7.6100000E+002, 6.3365065E-003, 5.9226859E-001, 3.5806707E-004, 1.5000000E+001, 4.3196207E+002, 3.8015527E+002
 7.6200000E+002, 6.3352799E-003, 5.9191483E-001, 3.5374414E-004, 1.5000000E+001, 4.3209543E+002, 3.8050592E+002
 7.6300000E+002, 6.3340715E-003, 5.9156543E-001, 3.4940054E-004, 1.5000000E+001, 4.3223022E+002, 3.8085898E+002
 7.6400000E+002, 6.3328813E-003, 5.9122038E-001, 3.4503767E-004, 1.5000000E+001, 4.3236432E+002, 3.8121445E+002
 7.6500000E+002, 6.3317092E-003, 5.9087974E-001, 3.4065513E-004, 1.5000000E+001, 4.3249911E+002, 3.8157230E+002
 7.6600000E+002, 6.3305558E-003, 5.9054345E-001, 3.3625378E-004, 1.5000000E+001, 4.3263461E+002, 3.8193246E+002
 7.6700000E+002, 6.3294210E-003, 5.9021163E-001, 3.3183306E-004, 1.5000000E+001, 4.3277057E+002, 3.8229492E+002
 7.6800000E+002, 6.3283043E-003, 5.8988422E-001, 3.2739530E-004, 1.5000000E+001, 4.3290677E+002, 3.8265982E+002
 7.6900000E+002, 6.3272058E-003, 5.8956128E-001, 3.2294029E-004, 1.5000000E+001, 4.3304376E+002, 3.8302713E+002
 7.7000000E+002, 6.3261264E-003, 5.8924282E-001, 3.1846878E-004, 1.5000000E+001, 4.3318112E+002, 3.8339691E+002
 7.7100000E+002, 6.3250652E-003, 5.8892888E-001, 3.1398181E-004, 1.5000000E+001, 4.3331909E+002, 3.8376904E+002
 7.7200000E+002, 6.3240225E-003, 5.8861935E-001, 3.0947989E-004, 1.5000000E+001, 4.3345764E+002, 3.8414365E+002
 7.7300000E+002, 6.3229986E-003, 5.8831441E-001, 3.0496347E-004, 1.5000000E+001, 4.3359637E+002, 3.8452057E+002
 7.7400000E+002, 6.3219932E-003, 5.8801401E-001, 3.0043215E-004, 1.5000000E+001, 4.3373602E+002, 3.8489987E+002
 7.7500000E+002, 6.3210065E-003, 5.8771807E-001, 2.9588901E-004, 1.5000000E+001, 4.3387589E+002, 3.8528156E+002
 7.7600000E+002, 6.3200379E-003, 5.8742678E-001, 2.9133444E-004, 1.5000000E+001, 4.3401639E+002, 3.8566562E+002
 7.7700000E+002, 6.3190884E-003, 5.8713996E-001, 2.8676918E-004, 1.5000000E+001, 4.3415753E+002, 3.8605209E+002
 7.7800000E+002, 6.3181571E-003, 5.8685780E-001, 2.8219348E-004, 1.5000000E+001, 4.3429926E+002, 3.8644089E+002
 7.7900000E+002, 6.3172444E-003, 5.8658022E-001, 2.7760872E-004, 1.5000000E+001, 4.3444070E+002, 3.8683203E+002
 7.8000000E+002, 6.3163498E-003, 5.8630717E-001, 2.7301593E-004, 1.5000000E+001, 4.3458420E+002, 3.8722537E+002
 7.8100000E+002, 6.3154744E-003, 5.8603877E-001, 2.6841671E-004, 1.5000000E+001, 4.3472745E+002, 3.8762097E+002
 7.8200000E+002, 6.3146171E-003, 5.8577496E-001, 2.6381211E-004, 1.5000000E+001, 4.3487048E+002, 3.8801892E+002
 7.8300000E+002, 6.3137780E-003, 5.8551574E-001, 2.5920381E-004, 1.5000000E+001, 4.3501547E+002, 3.8841919E+002
 7.8400000E+002, 6.3129575E-003, 5.8526117E-001, 2.5459190E-004, 1.5000000E+001, 4.3515945E+002, 3.8882159E+002
 7.8500000E+002, 6.3121556E-003, 5.8501118E-001, 2.4997874E-004, 1.5000000E+001, 4.3530475E+002, 3.8922629E+002
 7.8600000E+002, 6.3113715E-003, 5.8476579E-001, 2.4536476E-004, 1.5000000E+001, 4.3545078E+002, 3.8963327E+002
 7.8700000E+002, 6.3106059E-003, 5.8452505E-001, 2.4075191E-004, 1.5000000E+001, 4.3559698E+002, 3.9004230E+002
 7.8800000E+002, 6.3098581E-003, 5.8428890E-001, 2.3614182E-004, 1.5000000E+001, 4.3574503E+002, 3.9045343E+002
 7.8900000E+002, 6.3091284E-003, 5.8405739E-001, 2.3153608E-004, 1.5000000E+001, 4.3589203E+002, 3.9086673E+002
 7.9000000E+002, 6.3084164E-003, 5.8383042E-001, 2.2693571E-004, 1.5000000E+001, 4.3604001E+002, 3.9128210E+002
 7.9100000E+002, 6.3077225E-003, 5.8360809E-001, 2.2234228E-004, 1.5000000E+001, 4.3618921E+002, 3.9169952E+002
 7.9200000E+002, 6.3070464E-003, 5.8339036E-001, 2.1775793E-004, 1.5000000E+001, 4.3633847E+002, 3.9211896E+002
 7.9300000E+002, 6.3063875E-003, 5.8317715E-001, 2.1318438E-004, 1.5000000E+001, 4.3648828E+002, 3.9254031E+002
 7.9400000E+002, 6.3057467E-003, 5.8296853E-001, 2.0862273E-004, 1.5000000E+001, 4.3663907E+002, 3.9296359E+002
 7.9500000E+002, 6.3051227E-003, 5.8276445E-001, 2.0407511E-004, 1.5000000E+001, 4.3678986E+002, 3.9338870E+002
 7.9600000E+002, 6.3045160E-003, 5.8256489E-001, 1.9954279E-004, 1.5000000E+001, 4.3694095E+002, 3.9388693E+002
 7.9700000E+002, 6.3039265E-003, 5.8236951E-001, 1.9542988E-004, 1.5000000E+001, 4.3709094E+002, 3.9433270E+002
 7.9800000E+002, 6.3033537E-003, 5.8217859E-001, 1.9091662E-004, 1.5000000E+001, 4.3724002E+002, 3.9476825E+002
 7.9900000E+002, 6.3027982E-003, 5.8199215E-001, 1.8642293E-004, 1.5000000E+001, 4.3739096E+002, 3.9520361E+002
 8.0000000E+002, 6.3022589E-003, 5.8181018E-001, 1.8195168E-004, 1.5000000E+001, 4.3754214E+002, 3.9563934E+002
 8.0100000E+002, 6.3017360E-003, 5.8163267E-001, 1.7750508E-004, 1.5000000E+001, 4.3769330E+002, 3.9607626E+002
 8.0200000E+002, 6.3012298E-003, 5.8145958E-001, 1.7308514E-004, 1.5000000E+001, 4.3784683E+002, 3.9651440E+002
 8.0300000E+002, 6.3007395E-003, 5.8129090E-001, 1.6869411E-004, 1.5000000E+001, 4.3799969E+002, 3.9695383E+002
 8.0400000E+002, 6.3002650E-003, 5.8112657E-001, 1.6433393E-004, 1.5000000E+001, 4.3815494E+002, 3.9739453E+002
 8.0500000E+002, 6.2998063E-003, 5.8096659E-001, 1.6000656E-004, 1.5000000E+001, 4.3830936E+002, 3.9783643E+002
 8.0600000E+002, 6.2993630E-003, 5.8081084E-001, 1.5571444E-004, 1.5000000E+001, 4.3846518E+002, 3.9827951E+002
 8.0700000E+002, 6.2989350E-003, 5.8065939E-001, 1.5145942E-004, 1.5000000E+001, 4.3862244E+002, 3.9872363E+002
 8.0800000E+002, 6.2985225E-003, 5.8051217E-001, 1.4724374E-004, 1.5000000E+001, 4.3877890E+002, 3.9916879E+002
 8.0900000E+002, 6.2981243E-003, 5.8036906E-001, 1.4306958E-004, 1.5000000E+001, 4.3893771E+002, 3.9961487E+002
 8.1000000E+002, 6.2977406E-003, 5.8023012E-001, 1.3893905E-004, 1.5000000E+001, 4.3909558E+002, 4.0006198E+002
 8.1100000E+002, 6.2973714E-003, 5.8009529E-001, 1.3485402E-004, 1.5000000E+001, 4.3925458E+002, 4.0050986E+002
